Unnamed: 0,AP_Rs,CO_Rs,NO2_Rs,NOX_Rs,NO_Rs,P10_Rs,P25_Rs,Pr_Rs,RH_Rs,SO2_Rs,T_Rs,WD_Rs,WS_Rs
,hPa,mg/m3,ug/m3,ug/m3,ug/m3,ug/m3,ug/m3,mm,%,ug/m3,DegC,degres,m/s
2024-01-10 11:45:00,860,3.978,127,400,179,190,170,0,63,208,-11.7,276,2
2024-01-10 12:00:00,860,3.452,123,354,151,237,222,0,59,184,-10.9,267,2
2024-01-10 12:15:00,860,2.867,118,302,120,237,222,0,57,170,-11.1,282,3
2024-01-10 12:30:00,860,2.48,114,300,123,237,222,0,57,146,-10.7,280,3
2024-01-10 12:45:00,860,1.673,99,216,78,199,211,0,55,129,-9.2,292,2
2024-01-10 13:00:00,860,1.404,90,174,54,176,204,0,52,120,-8.1,297,2
2024-01-10 13:15:00,860,1.521,100,210,73,176,204,0,50,117,-7.9,284,2
2024-01-10 13:30:00,860,1.498,100,226,83,176,204,0,52,115,-8,281,3
2024-01-10 13:45:00,860,1.346,100,212,73,140,157,0,52,111,-7.7,280,3
2024-01-10 14:00:00,860,1.287,102,220,78,118,123,0,51,112,-7.3,280,2
2024-01-10 14:15:00,860,1.053,95,195,65,118,123,0,51,113,-6.9,283,3
2024-01-10 14:30:00,860,0.959,94,191,64,118,123,0,51,111,-6.6,284,3
2024-01-10 14:45:00,860,0.948,86,166,53,105,107,0,50,108,-6.5,283,3
2024-01-10 15:00:00,860,0.725,82,153,46,97,96,0,50,107,-6.6,281,3
2024-01-10 15:15:00,861,0.784,83,147,43,97,96,0,50,105,-6.6,273,3
2024-01-10 15:30:00,861,0.889,94,176,54,97,96,0,51,106,-6.8,279,2
2024-01-10 15:45:00,861,0.901,96,191,61,96,72,0,51,100,-6.9,279,3
2024-01-10 16:00:00,861,0.831,94,184,58,95,54,0,51,102,-6.8,277,2
2024-01-10 16:15:00,861,0.901,99,199,65,95,54,0,51,107,-6.4,283,2
2024-01-10 16:30:00,862,0.831,97,193,64,95,54,0,52,98,-7,279,2
2024-01-10 16:45:00,862,0.866,105,197,60,82,47,0,58,103,-7.5,278,2
2024-01-10 17:00:00,862,0.913,105,218,73,74,42,0,60,98,-8.1,273,2
2024-01-10 17:15:00,862,0.784,99,206,70,74,42,0,62,89,-8.4,285,2
2024-01-10 17:30:00,863,0.913,111,226,75,74,42,0,63,97,-8.2,280,2
2024-01-10 17:45:00,863,1.252,113,306,126,58,40,0,65,97,-8,276,1
2024-01-10 18:00:00,863,1.533,114,352,155,49,38,0,67,97,-7.4,281,1
2024-01-10 18:15:00,863,1.533,109,317,136,49,38,0,68,95,-7.2,274,1
2024-01-10 18:30:00,863,1.65,107,300,126,49,38,0,68,93,-7.4,278,1
2024-01-10 18:45:00,864,2.071,104,348,160,52,41,0,69,88,-7.8,274,2
2024-01-10 19:00:00,864,1.79,107,298,125,54,43,0,69,84,-8.1,273,1
2024-01-10 19:15:00,864,1.439,106,258,100,54,43,0,69,76,-8.5,280,2
2024-01-10 19:30:00,864,1.837,110,348,155,54,43,0,70,74,-8.8,272,2
2024-01-10 19:45:00,864,1.591,104,252,98,65,52,0,70,69,-9.2,284,2
2024-01-10 20:00:00,865,1.767,108,338,151,73,57,0,70,68,-9.4,271,1
2024-01-10 20:15:00,865,1.907,106,294,123,73,57,0,70,68,-9.5,265,1
2024-01-10 20:30:00,865,1.65,106,275,111,73,57,0,70,67,-9.7,258,1
2024-01-10 20:45:00,865,1.521,106,256,98,73,59,0,71,65,-9.9,290,1
2024-01-10 21:00:00,865,1.427,102,218,75,73,60,0,71,61,-10,290,1
2024-01-10 21:15:00,865,1.217,98,195,64,73,60,0,71,57,-10.2,289,1
2024-01-10 21:30:00,865,1.24,94,199,69,73,60,0,71,54,-10.7,286,1
2024-01-10 21:45:00,865,1.158,95,182,56,64,62,0,72,53,-11,297,1
2024-01-10 22:00:00,866,1.147,93,168,49,58,63,0,72,52,-11.3,314,1
2024-01-10 22:15:00,866,1.416,96,191,63,58,63,0,72,27,-11.4,309,0
2024-01-10 22:30:00,866,7.254,118,570,295,58,63,0,72,49,-12.5,2,0
2024-01-10 22:45:00,866,2.141,99,258,104,90,91,0,73,45,-12.2,275,1
2024-01-10 23:00:00,866,1.989,97,254,103,110,111,0,74,40,-13.1,266,1
2024-01-10 23:15:00,866,2.2,97,268,111,110,111,0,75,38,-13.6,286,1
2024-01-10 23:30:00,866,2.644,97,281,120,110,111,0,76,40,-13.4,302,0
2024-01-10 23:45:00,866,6.938,103,390,188,128,104,0,74,45,-14.4,64,1
2024-01-11 00:00:00,866,5.417,101,281,119,139,99,0,75,49,-15.5,44,1
2024-01-11 00:15:00,866,4.645,95,224,84,139,99,0,74,51,-16,54,1
2024-01-11 00:30:00,866,5.628,97,233,89,139,99,0,74,55,-16.4,60,1
2024-01-11 00:45:00,866,6.505,96,245,98,160,161,0,74,63,-16.6,45,1
2024-01-11 01:00:00,866,6.037,95,235,91,174,206,0,73,66,-16.5,47,0
2024-01-11 01:15:00,866,7.488,101,294,126,174,206,0,72,77,-16.9,62,1
2024-01-11 01:30:00,866,7.605,101,273,113,174,206,0,73,83,-17,50,1
2024-01-11 01:45:00,866,7.476,98,260,105,216,222,0,72,89,-17.2,50,1
2024-01-11 02:00:00,866,7.242,98,254,103,243,234,0,72,95,-17.9,62,1
2024-01-11 02:15:00,867,6.33,95,241,95,243,234,0,73,96,-17.6,339,0
2024-01-11 02:30:00,867,6.283,94,218,81,243,234,0,71,95,-17.6,19,0
2024-01-11 02:45:00,867,7.348,96,235,91,253,252,0,70,99,-17.9,61,1
2024-01-11 03:00:00,867,8.681,99,285,123,259,204,0,71,109,-18.6,58,1
2024-01-11 03:15:00,867,9.887,97,291,126,259,168,0,71,119,-18.8,57,1
2024-01-11 03:30:00,867,8.915,96,264,110,259,168,0,72,124,-18.9,51,1
2024-01-11 03:45:00,866,7.465,93,239,95,244,488,0,71,120,-19.2,58,1
2024-01-11 04:00:00,866,6.26,90,199,70,235,722,0,72,113,-19.1,54,1
2024-01-11 04:15:00,866,5.71,87,184,63,235,722,0,71,107,-19.4,54,1
2024-01-11 04:30:00,866,4.446,83,140,36,235,722,0,71,96,-19.5,49,1
2024-01-11 04:45:00,866,3.498,75,107,21,200,549,0,71,88,-19.8,53,1
2024-01-11 05:00:00,866,3.054,74,101,18,177,417,0,71,84,-19.8,25,0
2024-01-11 05:15:00,866,2.75,68,88,13,177,417,0,70,78,-20,50,1
2024-01-11 05:30:00,866,2.703,71,92,13,177,417,0,70,78,-20,59,1
2024-01-11 05:45:00,866,2.656,70,92,14,137,305,0,70,74,-20.1,58,1
2024-01-11 06:00:00,866,3.452,78,138,40,112,220,0,70,74,-20.3,56,1
2024-01-11 06:15:00,866,3.732,82,149,44,112,220,0,70,77,-20.4,52,1
2024-01-11 06:30:00,866,3.323,82,122,28,112,220,0,70,77,-20.3,54,1
2024-01-11 06:45:00,866,2.574,79,111,21,80,169,0,70,74,-20.1,51,1
2024-01-11 07:00:00,866,2.633,78,113,23,59,130,0,70,67,-20.5,54,1
2024-01-11 07:15:00,866,2.679,78,111,21,59,130,0,70,65,-20.9,55,1
2024-01-11 07:30:00,866,2.902,80,126,30,59,130,0,69,63,-20.7,55,1
2024-01-11 07:45:00,866,2.726,81,149,45,75,112,0,70,63,-20.8,54,1
2024-01-11 08:00:00,866,2.855,83,159,49,85,98,0,70,66,-20.7,45,1
2024-01-11 08:15:00,866,3.335,87,203,75,85,98,0,71,72,-20.6,53,1
2024-01-11 08:30:00,866,4.528,92,275,120,85,98,0,71,80,-20.3,63,1
2024-01-11 08:45:00,866,4.423,94,287,126,115,125,0,71,88,-20.4,52,1
2024-01-11 09:00:00,866,5.054,91,293,131,134,145,0,71,88,-20.4,52,1
2024-01-11 09:15:00,866,4.832,86,249,106,134,145,0,71,88,-21,56,1
2024-01-11 09:30:00,866,5.195,90,264,114,134,145,0,71,102,-20.6,52,1
2024-01-11 09:45:00,866,4.692,90,262,113,197,204,0,72,112,-20.1,53,1
2024-01-11 10:00:00,866,4.165,92,254,106,235,248,0,72,112,-19.8,56,1
2024-01-11 10:15:00,866,3.604,88,258,111,235,241,0,72,116,-19.4,76,1
2024-01-11 10:30:00,866,2.317,78,226,96,235,228,0,73,100,-19,99,1
2024-01-11 10:45:00,866,1.299,63,157,61,220,446,0,74,73,-19.1,110,2
2024-01-11 11:00:00,866,1.252,61,153,60,210,605,0,76,72,-18.7,112,1
2024-01-11 11:15:00,866,1.474,70,199,85,210,605,0,77,105,-18.3,114,1
2024-01-11 11:30:00,865,1.31,68,191,80,210,605,0,76,124,-18,114,1
2024-01-11 11:45:00,865,1.392,70,191,80,182,437,0,74,126,-17.7,126,1
2024-01-11 12:00:00,865,1.533,82,214,86,163,315,0,73,135,-16.7,151,1
2024-01-11 12:15:00,864,1.451,78,206,85,163,315,0,70,117,-16.5,117,1
2024-01-11 12:30:00,864,1.743,97,287,124,163,315,0,68,122,-15.7,199,1
2024-01-11 12:45:00,864,1.86,96,294,130,120,239,0,64,119,-15.3,201,1
2024-01-11 13:00:00,864,1.661,95,252,103,94,184,0,63,108,-15.6,204,2
2024-01-11 13:15:00,863,1.451,74,212,91,94,184,0,62,95,-16,111,2
2024-01-11 13:30:00,863,1.416,86,216,85,94,184,0,63,99,-15.9,165,1
2024-01-11 13:45:00,863,1.252,78,208,85,82,143,0,63,95,-15.8,146,1
2024-01-11 14:00:00,863,1.135,69,166,64,74,113,0,63,83,-15.6,110,1
2024-01-11 14:15:00,863,1.217,79,191,73,74,113,0,63,86,-15.3,109,1
2024-01-11 14:30:00,862,1.217,74,205,85,74,113,0,62,87,-15,116,2
2024-01-11 14:45:00,862,0.948,64,143,53,87,106,0,61,85,-15.1,108,2
2024-01-11 15:00:00,862,1.193,88,222,88,95,102,0,61,95,-14.4,129,1
2024-01-11 15:15:00,862,1.24,92,224,86,95,102,0,60,101,-14.1,187,1
2024-01-11 15:30:00,863,1.287,102,281,116,95,102,0,58,105,-13.9,192,1
2024-01-11 15:45:00,862,1.076,79,166,58,85,87,0,58,93,-13.8,94,1
2024-01-11 16:00:00,862,1.346,89,208,78,80,75,0,57,93,-13.5,140,1
2024-01-11 16:15:00,862,1.427,99,268,110,80,75,0,57,97,-13.1,177,1
2024-01-11 16:30:00,862,1.626,108,287,116,80,75,0,56,98,-13.2,201,1
2024-01-11 16:45:00,862,1.568,108,317,136,80,71,0,56,95,-13.3,198,1
2024-01-11 17:00:00,862,1.638,110,325,141,81,68,0,56,89,-13.8,194,1
2024-01-11 17:15:00,862,1.58,106,308,131,81,68,0,57,87,-14.1,158,0
2024-01-11 17:30:00,862,1.544,105,300,128,81,68,0,58,82,-14.3,172,1
2024-01-11 17:45:00,862,1.521,114,359,161,80,72,0,58,81,-14.4,199,1
2024-01-11 18:00:00,862,1.58,103,306,134,80,74,0,59,77,-14.5,106,1
2024-01-11 18:15:00,862,1.86,108,331,146,80,74,0,59,77,-14.4,189,1
2024-01-11 18:30:00,862,1.755,100,281,118,80,74,0,60,74,-14.7,117,1
2024-01-11 18:45:00,862,2.001,106,342,154,65,69,0,60,76,-14.7,201,1
2024-01-11 19:00:00,862,1.685,103,298,128,55,66,0,61,73,-14.8,111,1
2024-01-11 19:15:00,862,2.141,109,396,188,55,66,0,61,76,-14.6,146,0
2024-01-11 19:30:00,862,1.919,102,323,145,55,66,0,61,75,-14.5,96,0
2024-01-11 19:45:00,862,2.048,102,319,143,63,81,0,61,78,-14.2,102,1
2024-01-11 20:00:00,862,2.504,109,359,164,68,92,0,61,81,-14,49,1
2024-01-11 20:15:00,862,3.241,113,467,231,68,92,0,61,87,-13.9,181,1
2024-01-11 20:30:00,863,2.984,105,495,255,68,92,0,61,78,-14.6,146,1
2024-01-11 20:45:00,863,2.726,110,474,238,88,81,0,62,77,-15.1,196,1
2024-01-11 21:00:00,863,2.867,105,445,223,101,72,0,62,75,-14.9,61,0
2024-01-11 21:15:00,863,4.563,109,470,236,101,72,0,63,81,-14.7,69,1
2024-01-11 21:30:00,863,5.183,113,558,291,101,72,0,64,93,-14.4,159,0
2024-01-11 21:45:00,863,3.615,117,576,300,140,106,0,63,88,-14.5,193,1
2024-01-11 22:00:00,863,3.604,109,520,270,164,130,0,63,86,-14.5,72,1
2024-01-11 22:15:00,863,6.154,110,463,230,164,130,0,64,35,-14.6,50,1
2024-01-11 22:30:00,863,7.792,119,514,259,164,130,0,65,107,-14.6,61,1
2024-01-11 22:45:00,864,8.108,118,486,241,196,175,0,66,123,-14.3,54,0
2024-01-11 23:00:00,864,8.155,117,491,244,216,209,0,66,127,-13.9,268,0
2024-01-11 23:15:00,864,6.611,114,663,359,216,209,0,65,124,-13.6,225,1
2024-01-11 23:30:00,864,6.54,113,767,428,216,209,0,65,114,-13.9,206,0
2024-01-11 23:45:00,864,6.798,111,763,425,238,219,0,65,107,-13.7,186,0
2024-01-12 00:00:00,864,8.026,121,795,441,253,226,0,65,103,-13.9,175,0
2024-01-12 00:15:00,864,11.817,124,793,438,253,226,0,65,115,-14.1,72,0
2024-01-12 00:30:00,864,14.391,128,805,443,253,226,0,66,138,-14.8,66,1
2024-01-12 00:45:00,864,16.977,137,836,458,326,311,0,67,181,-15,62,1
2024-01-12 01:00:00,864,13.28,130,707,378,373,376,0,68,193,-15,78,1
2024-01-12 01:15:00,864,4.2,90,331,158,373,376,0,69,131,-15,110,2
2024-01-12 01:30:00,864,4.118,84,321,155,373,376,0,69,99,-15.5,116,2
2024-01-12 01:45:00,864,4.774,91,363,179,373,371,0,69,103,-15.4,107,1
2024-01-12 02:00:00,864,5.628,94,398,199,373,367,0,69,111,-15.5,100,1
2024-01-12 02:15:00,864,6.377,103,382,181,373,367,0,69,126,-15.5,65,1
2024-01-12 02:30:00,864,6.295,104,337,153,373,367,0,69,133,-15.3,70,1
2024-01-12 02:45:00,865,5.218,97,237,91,327,327,0,69,128,-15.7,63,1
2024-01-12 03:00:00,865,6.646,100,281,119,297,299,0,70,133,-15.9,81,1
2024-01-12 03:15:00,865,5.429,99,352,166,297,299,0,70,131,-15.8,174,1
2024-01-12 03:30:00,865,4.785,95,310,140,297,299,0,70,129,-16.2,131,1
2024-01-12 03:45:00,865,5.008,86,277,125,273,259,0,69,118,-16.2,85,1
2024-01-12 04:00:00,865,5.171,93,222,85,258,229,0,69,119,-16.1,66,1
2024-01-12 04:15:00,865,4.996,94,197,68,258,229,0,70,122,-16,85,0
2024-01-12 04:30:00,865,3.627,90,243,100,258,229,0,70,116,-16.1,162,1
2024-01-12 04:45:00,865,2.948,91,220,85,199,180,0,69,114,-16.2,202,1
2024-01-12 05:00:00,865,2.457,88,189,66,162,144,0,68,106,-16.5,152,1
2024-01-12 05:15:00,864,2.235,80,176,63,162,140,0,68,91,-16.8,98,1
2024-01-12 05:30:00,864,2.399,80,201,79,162,130,0,69,85,-16.9,103,1
2024-01-12 05:45:00,865,2.633,85,245,104,147,130,0,69,94,-16.6,192,1
2024-01-12 06:00:00,865,2.176,88,218,85,137,130,0,68,95,-16.6,205,1
2024-01-12 06:15:00,865,1.907,84,218,88,137,130,0,68,89,-16.9,130,1
2024-01-12 06:30:00,864,1.708,73,191,78,137,130,0,68,73,-17,103,1
2024-01-12 06:45:00,864,3.124,83,252,111,114,104,0,68,78,-17,78,1
2024-01-12 07:00:00,865,4.622,93,287,126,99,84,0,69,93,-16.9,68,1
2024-01-12 07:15:00,864,3.545,89,308,144,99,84,0,69,93,-16.6,78,1
2024-01-12 07:30:00,864,3.709,86,291,134,99,84,0,69,94,-16.2,98,1
2024-01-12 07:45:00,864,2.539,84,256,113,117,85,0,69,93,-16.1,101,2
2024-01-12 08:00:00,864,1.884,80,216,90,128,86,0,69,91,-16.2,97,2
2024-01-12 08:15:00,864,1.603,78,208,85,128,86,0,69,84,-16.2,86,2
2024-01-12 08:30:00,864,1.685,84,216,86,128,86,0,70,95,-16,85,1
2024-01-12 08:45:00,864,1.977,90,317,150,99,88,0,69,99,-15.7,192,1
2024-01-12 09:00:00,864,1.521,92,268,115,80,90,0,69,103,-15.6,249,1
2024-01-12 09:15:00,864,1.252,91,273,120,80,90,0,68,100,-15.3,99,1
2024-01-12 09:30:00,864,1.17,81,208,84,80,90,0,68,97,-15,69,2
2024-01-12 09:45:00,864,1.615,87,256,110,89,77,0,68,107,-14.6,62,1
2024-01-12 10:00:00,864,3.182,95,317,145,95,68,0,67,123,-14.2,59,1
2024-01-12 10:15:00,864,1.942,97,312,140,95,68,0,66,133,-13.7,180,1
2024-01-12 10:30:00,864,1.24,87,231,95,95,68,0,65,127,-13.7,127,1
2024-01-12 10:45:00,864,1.322,81,291,136,111,63,0,65,107,-13.5,115,1
2024-01-12 11:00:00,863,2.106,95,329,153,120,58,0,64,125,-12.8,100,1
2024-01-12 11:15:00,864,3.288,107,413,200,120,58,0,64,144,-11.6,116,1
2024-01-12 11:30:00,864,1.603,97,294,130,120,58,0,61,148,-10.7,173,1
2024-01-12 11:45:00,863,0.913,79,178,64,119,74,0,59,124,-9.6,71,1
2024-01-12 12:00:00,863,1.147,90,249,105,118,85,0,58,133,-8.2,122,1
2024-01-12 12:15:00,863,1.346,97,287,124,118,85,0,55,138,-7.4,135,0
2024-01-12 12:30:00,863,0.983,88,201,74,118,85,0,53,118,-6.2,70,1
2024-01-12 12:45:00,863,0.901,87,195,71,85,70,0,51,140,-4.6,67,1
2024-01-12 13:00:00,862,0.702,86,178,60,64,59,0,49,158,-3.5,76,1
2024-01-12 13:15:00,862,0.655,82,168,56,64,59,0,47,144,-3.2,95,1
2024-01-12 13:30:00,862,0.62,79,184,69,64,59,0,47,151,-3.3,96,2
2024-01-12 13:45:00,862,0.655,82,172,59,54,52,0,48,166,-3.5,102,1
2024-01-12 14:00:00,862,0.562,80,170,59,48,48,0,48,131,-3.7,104,1
2024-01-12 14:15:00,861,0.562,70,132,40,48,48,0,48,102,-3.7,113,1
2024-01-12 14:30:00,861,0.538,67,138,46,48,48,0,48,81,-3.7,96,2
2024-01-12 14:45:00,861,0.655,76,149,48,38,50,0,47,88,-3.5,98,1
2024-01-12 15:00:00,861,0.503,66,119,35,32,51,0,47,75,-3.6,88,2
2024-01-12 15:15:00,861,0.503,77,138,40,32,51,0,48,85,-3.4,103,1
2024-01-12 15:30:00,861,0.527,74,138,43,32,51,0,48,78,-3.4,105,1
2024-01-12 15:45:00,861,0.515,79,145,44,26,43,0,48,80,-3.3,95,1
2024-01-12 16:00:00,861,0.374,72,122,33,22,38,0,47,76,-3.5,84,1
2024-01-12 16:15:00,861,0.538,81,161,51,22,38,0,48,70,-3.6,95,2
2024-01-12 16:30:00,861,0.41,81,143,41,22,38,0,48,71,-3.7,90,1
2024-01-12 16:45:00,861,0.363,76,122,30,34,29,0,49,70,-4,84,1
2024-01-12 17:00:00,861,0.644,83,145,41,42,23,0,50,70,-4.2,101,1
2024-01-12 17:15:00,861,0.456,81,136,36,42,23,0,50,65,-4.5,93,2
2024-01-12 17:30:00,861,0.538,85,138,34,42,23,0,51,65,-4.7,69,1
2024-01-12 17:45:00,861,0.784,96,184,56,29,19,0,52,73,-4.9,78,1
2024-01-12 18:00:00,861,0.924,97,233,89,21,15,0,52,67,-4.9,104,1
2024-01-12 18:15:00,861,1.217,98,247,98,21,15,0,53,65,-5.2,107,1
2024-01-12 18:30:00,861,0.901,96,210,74,21,15,0,54,61,-5.6,97,1
2024-01-12 18:45:00,862,1.03,104,206,68,37,16,0,55,69,-5.7,77,1
2024-01-12 19:00:00,862,1.135,100,228,84,47,17,0,55,70,-5.7,100,1
2024-01-12 19:15:00,862,1.053,94,228,88,47,17,0,55,65,-5.7,97,1
2024-01-12 19:30:00,862,1.275,98,273,114,47,17,0,56,64,-5.8,112,1
2024-01-12 19:45:00,862,1.205,107,312,134,33,15,0,56,68,-5.9,103,1
2024-01-12 20:00:00,862,1.053,94,224,85,24,14,0,56,62,-6.3,101,1
2024-01-12 20:15:00,862,1.24,100,252,100,24,14,0,57,68,-6.4,135,1
2024-01-12 20:30:00,862,0.936,90,164,48,24,14,0,57,65,-6.6,106,1
